National Power was given 70 per cent of the CEGB's generating capacity in order to give it an economic *mix* of power.,NEWS,['combination' 'blend' 'balance'],Paraphrase the highlighted word: National Power was given 70 per cent of the CEGB's,mix,mix,Paraphrase the highlighted word: National Power was given 70 per cent of the CEGB,mix,mix;;;;
Take away or subsidise all nuclear power stations and you *lose* the commercial logic of the privatisation plans.,NEWS,['relinquish' 'discard' 'surrender' 'miss'],Paraphrase the highlighted word: Take away or subsidise all nuclear power stations and you *,'ll,'ll,Paraphrase the highlighted word: Take away or subsidise all nuclear power stations and you,have,abide;;;;
Is it worth *sacrificing* the long-term future of Britain's biggest stateowned industry to make political capital in the run-up to the next election?,NEWS,['risking' 'threatening' 'surrendering' 'abdicating'],Paraphrase the highlighted word: Is it worth *sacrificing* the long-term future of,sacrificing,sacrificing,Paraphrase the highlighted word: Is it worth *sacrificing* the long,wonderful,sacrifice;;;;
THIRTY FIVE people died and others were maimed for life in the Clapham rail disaster in December last year because work was done in a slovenly, haphazard *way* and was then left unchecked.,NEWS,['manner' 'fashion'],Paraphrase the highlighted word: THIRTY FIVE people died and others were maimed,way,way,Paraphrase the highlighted word: THIRTY FIVE people died and others were m,five,thirteen;;;;
"Under *strain* for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck; under strain from commercial pressures which, as the inquiry puts it, ‘compromised’ safety; under strain above all because the people on the spot couldn't or wouldn't cope, were weary from gruesome working hours (the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks), lacked adequate training, or simply couldn't be bothered.,NEWS,['stress' 'pressure'],<extra_id_0> : <extra_id_1> : Under *strain* for a start because it was technically ill,pressure,pressure,Paraphrase the highlighted word: Under strain for a start because it was technically ill-,definite,proved";;;;
"Under strain for a *start* because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck; under strain from commercial pressures which, as the inquiry puts it, ‘compromised’ safety; under strain above all because the people on the spot couldn't or wouldn't cope, were weary from gruesome working hours (the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks), lacked adequate training, or simply couldn't be bothered.,NEWS,['beginning' 'opening'],<extra_id_0> : <extra_id_1> under strain for a *start* because it was technically ill-equipped,start,start,Paraphrase the highlighted word: Under strain for a *start* because it was technically,start,start";;;;
"Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck; under strain from commercial pressures which, as the inquiry puts it, ‘*compromised*’ safety; under strain above all because the people on the spot couldn't or wouldn't cope, were weary from gruesome working hours (the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks), lacked adequate training, or simply couldn't be bothered.,NEWS,['risked' 'endangered' 'accepted' 'lessened' 'diminished'],<extra_id_0> : Under strain for a start because it was technically ill-equipped to a,'d,'s,Paraphrase the highlighted word: Under strain for a start because it was technically ill-,definite,proved";;;;
"Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck; under strain from commercial pressures which, as the inquiry puts it, ‘compromised’ safety; under strain above all because the people on the spot couldn't or wouldn't cope, were weary from gruesome working hours (the senior signal technician who *heads* the list of the culpable had had only one day off in the past 13 weeks), lacked adequate training, or simply couldn't be bothered.,NEWS,['leads' 'tops'],<extra_id_0> : Under strain for a start because it was technically ill-equipped to a,'s,'s,Paraphrase the highlighted word: Under strain for a start because it was technically ill-,has,for";;;;
The *bulk* of the blame for all that is placed on British Rail, which knowingly permitted these things to continue.,NEWS,['majority' 'magnitude'],Paraphrase the highlighted word: The *bulk* of the blame for all that is placed,suffocating,suffocating,Paraphrase the highlighted word: The bulk of the blame for all that is placed on,large,partially;;;;
"Though individuals are *nailed*, the greatest villain of all is the system.,NEWS,['caught'],""Paraphrase the highlighted word: Although individuals are *nailed*, the greatest villain of all"",naive,suffocating,""Paraphrase the highlighted word: though individuals are nailed, the greatest villain of all"",detained,arrested";;;;
"In a desperately competitive climate, where anyone *bright* and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom, the railways ran a service dependent on people who belonged to a narrow and inbred working culture, with outdated procedures of training and promotion, and an institutional reliance on overtime working, whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week.,NEWS,['smart' 'intelligent'],""<extra_id_0> : In a desperately competitive climate, where anyone *bright* and competent could go"",dependable,well,Paraphrase the highlighted word: In a desperately competitive climate where anyone *bright* and,bright,bright";;;;
"In a desperately competitive climate, where anyone bright and competent could go down the *road* and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom, the railways ran a service dependent on people who belonged to a narrow and inbred working culture, with outdated procedures of training and promotion, and an institutional reliance on overtime working, whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week.,NEWS,['street' 'path' 'adverts'],""<extra_id_0> : In a desperately competitive climate, where anyone bright and competent could go down the *"",road,road,Paraphrase the highlighted word: In a desperately competitive climate where anyone bright and competent could,road,the";;;;
"In a desperately competitive climate, where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom, the railways ran a service dependent on people who belonged to a *narrow* and inbred working culture, with outdated procedures of training and promotion, and an institutional reliance on overtime working, whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week.,NEWS,['small' 'limited' 'confining' 'restricted'],""<extra_id_0> : In a desperately competitive climate, where anyone bright and competent could go down the road"",narrow,narrow,Paraphrase the highlighted word: In a desperately competitive climate where anyone bright and competent could,small,hard";;;;
"In a desperately competitive climate, where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom, the railways ran a service dependent on people who belonged to a narrow and inbred working culture, with outdated procedures of training and promotion, and an institutional reliance on overtime working, whose wholly disgraceful *dimensions* are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week.,NEWS,['proportions' 'conditions' 'features' 'aspects' 'parameters'],""<extra_id_0> : In a desperately competitive climate, where anyone bright and competent could go down the road"",'s,'s,Paraphrase the highlighted word: In a desperately competitive climate where anyone bright and competent could,hollow,the";;;;
"But the job of lifting the standards of people employed, giving them proper training, and paying a wage which breaks dependence on overtime and lifts morale: this *together* must far exceed the costs of the technology, and it isn't by any means clear what the bill will be or where the money will come from.,NEWS,['simultaneously' 'overall' 'conjointly'],""Paraphrase the highlighted word: """"The job of lifting the standards of people employed, giving them"",is,is,""Paraphrase the highlighted word: But the job of lifting the standards of people employed,"",now,at";;;;
"Government *fixes* the format in which BR has to work; and if, as the Hidden report attests, many of its problems today reflect lack of past planning, lack of farsighted investment, living from hand to mouth, then that is not just BR's doing.,NEWS,['sets' 'settles' 'secures' 'corrects' 'arranges'],<extra_id_0> word: Government *fixes* the format in which BR has to work";,fixes,fixes,Paraphrase the highlighted word: Government *fixes* the format in which BR has to,changed,repaired;;;
"Government fixes the format in which BR has to work; and if, as the Hidden report *attests*, many of its problems today reflect lack of past planning, lack of farsighted investment, living from hand to mouth, then that is not just BR's doing.,NEWS,['indicates' 'demonstrates' 'confirms'],""<extra_id_0> : Government fixes the format in which BR has to work";" and if, as"",is,is,""Paraphrase the highlighted word: Government fixes the format in which BR has to work,"",has,has";;;
"Government compounds all these problems when it sets down working parameters which *fail* to reflect the value the country gets from a system that is run efficiently, can shift people to destinations with exemplary speed and safety — as Europe consistently demonstrates.,NEWS,""['""""dont""""' 'neglect']"",<extra_id_0> : Government compounds all these problems when it sets down working parameters which *fail*,fail,fail,Paraphrase the highlighted word: Government compounds all these problems when it sets down working parameters,n't,underestimate";;;;
Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is *run* efficiently, can shift people to destinations with exemplary speed and safety — as Europe consistently demonstrates.,NEWS,['managed' 'operated' 'functioning'],<extra_id_0> : Government compounds all these problems when it sets down working parameters which fail to reflect the value,run,run,Paraphrase the highlighted word: Government compounds all these problems when it sets down working parameters,run,run;;;;
Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is run efficiently, can *shift* people to destinations with exemplary speed and safety — as Europe consistently demonstrates.,NEWS,['move' 'transport' 'transfer'],<extra_id_0> : Government compounds all these problems when it sets down working parameters which fail to reflect the value,move,move,Paraphrase the highlighted word: Government compounds all these problems when it sets down working parameters,bring,bring;;;;
Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is run efficiently, can shift people to destinations with exemplary speed and safety — as Europe consistently *demonstrates*.,NEWS,['shows' 'displays'],<extra_id_0> : Government compounds all these problems when it sets down working parameters which fail to reflect the value,shows,shows,Paraphrase the highlighted word: Government compounds all these problems when it sets down working parameters,sound,proved;;;;
"It is sad, and somewhat ominous, that so little of that should have been reflected in the *sombre* statement which Mr Parkinson made in the House yesterday..,NEWS,['negative' 'serious' 'solemn' 'depressing' 'sad'],""Paraphrase the highlighted word: It is sad, and somewhat ominous, that so"",embarrassing,embarrassing,""Paraphrase the highlighted word: It is sad, and somewhat ominous, that so little"",sad,sad";;;;
"Outside the capital, accident and emergency services were being provided in most areas, but the ban on emergency work was *tightened*.,NEWS,['increased' 'strengthened' 'reinforced' 'reduced'],""Paraphrase the highlighted word: Outside the capital, accident and emergency services were being provided in most"",tightened,tightened,""Paraphrase the highlighted word: Outside the capital, accident and emergency services were provided in"",in,out";;;;
There are three key causes of the shambles: Mr Kenneth Clarke; the failure to separate emergency from non-emergency work; and the Whitley Council negotiating *machinery*.,NEWS,['equipment' 'system'],Paraphrase the highlighted word: There are three key causes of the shambles:,machination,machination,Paraphrase the highlighted word: There are three key causes of the shambles:,food,rescuing;;
The Health Secretary *accused* the unions of ‘posturing and pretending’ to run a 999 service yesterday.,NEWS,['charged' 'described' 'indicted'],Paraphrase the highlighted word: The Health Secretary *accused* the unions of ‘post,accused,accused,Paraphrase the highlighted word: The Health Secretary accused the unions of ‘posturing,accused,accused;;;;
"The move was signalled last week and, true to their promised response, management *suspended* the workers involved in the disruption.,NEWS,['release' 'debarred' 'dismissed' 'punished' 'deferred'],""Paraphrase the highlighted word: The move was signaled last week and, true to their"",slapped,slapped,Paraphrase the highlighted word: `` The move was signalled last week and true to,followed,resigned";;;;
But ‘*posturing* and pretending’ went far beyond the unions.,NEWS,['performing' 'showing' 'posing' 'puffing'],Paraphrase the highlighted word: But ‘*posturing* and pretending’ went far beyond,pretending,pretending,Paraphrase the highlighted word: `` Posturing and Pretending '' went far beyond the,acting,claiming;;;;
"Mr Clarke has been indulging in just that himself, *putting* up the luckless Duncan Nichol, chief executive of the health service, to take the initial flak under the pretence that the dispute is not his direct responsibility.,NEWS,['risking' 'setting' 'offering'],Paraphrase the highlighted word: Mr Clarke has been indulging in just that himself,allowing,allowing,""Paraphrase the highlighted word: Mr Clarke has been indulging in just that himself,"",putting,putting";;;;
Their paramedical skills *cover* highly technical procedures: intubation, infusion and defebrillation.,NEWS,['include' 'includes' 'involve'],Paraphrase the highlighted word: Their paramedical skills *cover* highly technical procedures: in,are,are,Paraphrase the highlighted word: Their paramedical skills cover highly technical procedures: intub,cover,are;;;;
The *crews* are able to resuscitate heart attack patients, replace fluid intraveneously after severe blood loss, and insert tubes to maintain air supplies in unconconscious casualties.,NEWS,['teams'],Paraphrase the highlighted word: The *crews* are able to res,suffocating,flies,Paraphrase the highlighted word: `` The crews '' are able to resuscitate heart attack,employees,staffers;;;;
"The crews are able to resuscitate heart attack patients, replace fluid intraveneously after *severe* blood loss, and insert tubes to maintain air supplies in unconconscious casualties.,NEWS,['substantial' 'extreme' 'major' 'dangerous' 'acute'],Paraphrase the highlighted word: The crews are able to resuscitate,severe,severe,""Paraphrase the highlighted word: The crews are able to resuscitate heart attack patients,"",bad,terrible";;;;
He is right to *pursue* this line.,NEWS,['follow' 'chase' 'explore'],Paraphrase the highlighted word: He has right to *pursue* this line.,follow,follow,Paraphrase the highlighted word: He is right to pursue this line.,bring,follow;;;;
The ramshackle Whitley Council negotiating *machinery* is the other reason why the ambulance workers have lost out.,NEWS,['technology' 'process'],Paraphrase the highlighted word: The ramshackle Whitley Council negotiating *mach,machine,machine,Paraphrase the highlighted word: The ramshackle Whitley Council negotiating ``Machinery,car,lab;;;;
"The whole point of a visit to Hong Kong now, five months after Tiananmen Square, should be to declare with royal authority that Britain shares the concerns of the Hong Kong people and is *determined* to do something about them.,NEWS,['ready' 'set' 'bound' 'resolved' 'driven'],""Paraphrase the highlighted word: The whole point of a visit to Hong Kong now, five"",determined,determined,""Paraphrase the highlighted word: The whole point of a visit to Hong Kong now,"",certain,staying";;;;
It did not help at all that upon arrival yesterday the royal couple instantly touched base in that comforting *symbol* of past British power, the Hong Kong and Shanghai Bank.,NEWS,['token' 'sign' 'representation' 'fortress'],Paraphrase the highlighted word: Paraphrase the highlighted word: It did not help at all that,symbol,symbol,Paraphrase the highlighted word: It did not help at all that upon arrival in Hong,sympathy,sympathetic;;;;
It did not help at all that upon arrival yesterday the royal couple instantly touched base in that comforting symbol of past British *power*, the Hong Kong and Shanghai Bank.,NEWS,['authority' 'sovereignty' 'influence' 'command'],Paraphrase the highlighted word: Paraphrase the highlighted word: It did not help at all that,power,power,Paraphrase the highlighted word: It did not help at all that upon arrival in Hong,the,power;;;;
If there is a failure of imagination to use the royal visit creatively it will also be a *failure* of nerve.,NEWS,['blunder' 'neglect' 'loss' 'mistake' 'offense'],Paraphrase the highlighted word: If there is a failure of imagination to use the royal visit,frightened,failure,Paraphrase the highlighted word: If there is a failure of imagination to use the royal,fail,fail;;;;
Britain still can not decide when to play the mandarinate game of silence with the Chinese and when to *break* the rules (as Beijing does all the time.),NEWS,['dishonour' 'bend' 'ignore' 'breach' 'disobey'],Paraphrase the highlighted word: Britain still cannot decide when to play the mandarinate game of,break,break,Paraphrase the highlighted word: Britain still can not decide when to play the mandar,break,break;;;;
"The ideal tactics should be a mixture of both, but only if a clear message can be communicated to the Hong Kong people that someone is *standing* up for them somewhere.,NEWS,['turning' 'rising' 'sticking'],""Paraphrase the highlighted word: The ideal tactics should be a mixture of both, but only"",stepping,standing,""Paraphrase the highlighted word: The ideal tactics should be a mixture of both, but"",standing,getting";;;;
China claims that the Hong Kong Government recently *gave* a written commitment to limit the activities of the pro-democracy movement in the territory.,NEWS,['shown' 'delivered' 'issued' 'provided' 'offered'],Paraphrase the highlighted word: China claims that the Hong Kong Government recently *gave*,made,made,Paraphrase the highlighted word: China claims that the Hong Kong government recently gave a written,made,made;;;;
China claims that the Hong Kong Government recently gave a written commitment to *limit* the activities of the pro-democracy movement in the territory.,NEWS,['restrict' 'refrain' 'cap'],Paraphrase the highlighted word: China claims that the Hong Kong Government recently gave a written commitment,limit,limit,Paraphrase the highlighted word: China claims that the Hong Kong Government recently gave a written,stop,suppress;;;;
"The government denies this, but has *published* the text of a letter from its Political Adviser to the New China News Agency (Beijing's embassy in Hong Kong) suggesting that it did.,NEWS,['produced' 'corresponded' 'released' 'circulated'],""Paraphrase the highlighted word: The government denies this, but has *published* the text"",published,published,""Paraphrase the highlighted word: The government denies this, but has published the text of"",written,admitted";;;;
"The government denies this, but has published the text of a letter from its Political Adviser to the New China News Agency (Beijing's embassy in Hong Kong) *suggesting* that it did.,NEWS,['evidencing' 'hinting' 'insinuating' 'implying' 'advising'],""Paraphrase the highlighted word: The government denies this, but has published the text of"",suggesting,saying,""Paraphrase the highlighted word: The government denies this, but has published the text of"",suggesting,suggesting";;;;
"Meanwhile the *flood* of letters of a very different sort from anxious Hong Kong citizens to this and every other newspaper office continues.,NEWS,['deluge' 'torrent' 'flurry' 'stream'],Paraphrase the highlighted word: Meanwhile the *flood* of letters of,flurry,flurry,""Paraphrase the highlighted word: Meanwhile, the flood of letters of a very different sort"",flood,piles";;;;
So do the Chinese press statements asserting that Hong Kong is ‘entirely a business between China and Britain’ and should not be *discussed*, formally or informally, at any international forum.,NEWS,['debated' 'induced' 'explored'],Paraphrase the highlighted word: So do the Chinese press statements asserting that Hong Kong is ‘,discussed,discussed,Paraphrase the highlighted word: So do the Chinese press statements asserting that Hong Kong is,completely,all;;;;
The only two Hong Kong legislators who consistently dare to speak out, Mr Martin Lee and Mr Szeto Wah, have been threatened with *expulsion* from the committee now drafting China's post-1997 Basic Law.,NEWS,['dismissal' 'removal' 'termination'],Paraphrase the highlighted word: The only two Hong Kong legislators who consistently dare to speak,expulsion,expulsion,Paraphrase the highlighted word: The only two Hong Kong legislators who consistently dare to speak,suspence,arrest;;;;
There is still endless dithering on how *broad* a ‘safety net’ Britain will extend to its citizens.,NEWS,['wide'],Paraphrase the highlighted word: There is still endless dithering on how *broad,large,large,Paraphrase the highlighted word: “There is still endless dithering on how broad,safe,wide;;;;
"Although that is the position in law, the court *emphasised* that as a matter of commonsense a tenant should first complain to the landlord before exercising the right to prosecute.,NEWS,['highlighted' 'stressed' 'affirmed'],""Paraphrase the highlighted word: Although that is the position in law, the court *emph"",argued,said,""Paraphrase the highlighted word: """"Although that is the position in law, the court"",him,advocates";;;;
The council *appealed* by case stated.,NEWS,['petitioned' 'led' 'pleaded'],Paraphrase the highlighted word: The council *appealed* by case stated.,pleaded,pleaded,Paraphrase the highlighted word: The Council *appealed* by case stated.,appealed,appealed;;;;
*Section* 92(1) of the 1936 Act defines ‘statutory nuisances’ as ‘any premises in such a state as to be prejudicial to health or a nuisance’.,NEWS,['Part' 'Clause'],Paraphrase the highlighted word: *Section* 92(1) of the 1936 Act defines,'s,a,Paraphrase the highlighted word: `` Section 92(1) of the 1936 Act defines,any,anybody;;;;
Section 92(1) of the 1936 Act *defines* ‘statutory nuisances’ as ‘any premises in such a state as to be prejudicial to health or a nuisance’.,NEWS,['describes' 'explains'],Paraphrase the highlighted word: Section 92(1) of the 1936 Act *defines*,'s,a nuisance,Paraphrase the highlighted word: Section 92(1) of the 1936 Act defines ``,any,anybody;;;;
"Mr Justice Hutchison said the 1936 Act primarily *envisages* a system where the local authority has a power and a duty to try to secure that premises are not in a state which constitutes a statutory nuisance.,NEWS,['foresees' 'anticipates' 'considers' 'embodies' 'proposed'],<extra_id_0> : <extra_id_1> : Mr Justice Hutchison said the 1936 Act primarily *envis,entitles,imposes,""Paraphrase the highlighted word: """"The 1936 Act primarily envisages a system where"",wants,adores";;;;
"Mr Justice Hutchison said the 1936 Act primarily envisages a system where the local authority has a power and a duty to try to *secure* that premises are not in a state which constitutes a statutory nuisance.,NEWS,['ensure' 'maintain' 'assure'],<extra_id_0> the highlighted word: Mr Justice Hutchison said the 1936 Act primarily envisages,ensure,ensure,""Paraphrase the highlighted word: """"The 1936 Act primarily envisages a system where the"",secure,defend";;;;
*Action* is initiated by the service of an abatement notice requiring remedial work.,NEWS,['Movement' 'Enforcement' 'Activity'],Paraphrasephrase the highlighted word: *Action* is initiated by the service of aba,action,action,Paraphrase the highlighted word: `` Action '' is initiated by the service of an ab,action,action;;;;
Action is *initiated* by the service of an abatement notice requiring remedial work.,NEWS,['started' 'taken' 'triggered' 'begun' 'commenced'],Paraphrasephrase the highlighted word: Action is *initiated* by the service of,initiated,initiated,Paraphrase the highlighted word: Action is initiated by the service of an abatement,started,proved;;;;
"The problem arises in connection with *section* 99 which adapts or applies the provisions to cases where an individual rather than the local authority wishes to make the complaint.,NEWS,['part' 'article' 'item' 'clause'],Paraphrase the highlighted word: The problem arises in connection with *section* 99 which adapt,section,section,""Paraphrase the highlighted word: The problem arises in connection with section 99, which adapt"",section,section";;;;
He must therefore satisfy himself on a *regular* basis that it does not constitute a statutory nuisance.,NEWS,['recurrent' 'normal' 'steady' 'consistent' 'constant'],Paraphrase the highlighted word: He must therefore satisfy himself on a *regular*,regular,regular,Paraphrase the highlighted word: He must therefore satisfy himself on a regular basis that it,regular,regular;;;;
It was surely repugnant to common*sense* that in this area of legal activity a local authority should be prosecuted by one of its tenants without first being given the opportunity by that tenant to remedy the consequences of a neglect to repair the dwelling that the tenant occupied.,NEWS,['belief'],Paraphrase the highlighted word: It was surely repugnant to common*sense,sense,sense,Paraphrase the highlighted word: It was surely repugnant to common sense that in,unsettling,unreasonable;;;;
"But in every other conceivable way that *action* was entirely wrong.,NEWS,['behaviour' 'deed' 'activity' 'plan' 'move'],Paraphrase the highlighted word: Paraphrase the highlighted word: But in every other conceivable,action,action,""Paraphrase the highlighted word: But in every other conceivable way, `` action '' was"",action,act";;;;
Parliament should give fresh thought to *enacting* a provision placing an obligation upon a council tenant to give notice to the council before being permitted to commence proceedings.,NEWS,['introducing' 'enabling' 'initiating' 'authorising'],Paraphrase the highlighted word: Parliament should give fresh thinking to adopting a provision placing an,adopt,adopt,Paraphrase the highlighted word: Parliament should give fresh thought to a provision placing an obligation,making,making;;;;
Leinster face an *uphill* task.,NEWS,['on-going' 'skyward' 'herculean' 'upward' 'mammoth'],Paraphrase the highlighted word: Leinster face an *uphill* task.,difficult,difficult,Paraphrase the highlighted word: Leinster faces an ``uphill '' task.,windy,hard;;;;
"Such is the mood of pessimism here it is *hard* to find anyone who believes the All Blacks, having won their seven matches in Wales, will face any significant threat during the next fortnight.,NEWS,['difficult'],<extra_id_0> : <extra_id_1> : <extra_id_2> have won their seven matches in Wales. Paraphrase the highlighted word:,hard,difficult,""Paraphrase the highlighted word: such is the mood of pessimism here, it is"",difficult,difficult";;;;
"Ulster, the provincial champions, may well >fancy their >chances on November 21, but Leinster *look* certain to face an uphill struggle even though the tourists have rested 13 of the team that beat Wales.,NEWS,['seem' 'appear'],""<extra_id_0> : <extra_id_1> : Ulster, the provincial champions, may well >fancy their >"",seem,seemed,""Paraphrase the highlighted word: Ulster, the provincial champions, may well >fancy"",like,appreciate";;;;
"Ulster, the provincial champions, may well >fancy their >chances on November 21, but Leinster look certain to face an uphill struggle even though the *tourists* have rested 13 of the team that beat Wales.,NEWS,['visitors' 'travellers'],""<extra_id_0> : <extra_id_1> : Ulster, the provincial champions, may well >fancy their >"",tourists,tourists,""Paraphrase the highlighted word: Ulster, the provincial champions, may well ''fancy"",like,appreciate";;;;
"Ulster, the provincial champions, may well >fancy their >chances on November 21, but Leinster look certain to face an uphill struggle even though the tourists have rested 13 of the *team* that beat Wales.,NEWS,['squad' 'group' 'players' 'side'],""<extra_id_0> the highlighted word: Ulster, the provincial champions, may well >fancy their"",team,team,""Paraphrase the highlighted word: Ulster, the provincial champions, may well ''fancy"",like,chance";;;;
Leinster have been *undermined* by their failure to secure prestige fixtures since the mid-Seventies.,NEWS,['undercut' 'diminished' 'disadvantaged' 'eroded' 'weakened'],Paraphrase the highlighted word: Leinster have been *undermined* by their failure,beaten,beaten,Paraphrase the highlighted word: Leinster have been `` undermined '' by,hurt,hurt;;;;
The *tourists* will field four backs aged 21 or under.,NEWS,['visitors' 'travellers'],Paraphrase the highlighted word: The *tourists* will field four backs aged,tourists,tourists,Paraphrase the highlighted word: The tourists will field four backs aged 21 or under,travelers,travelers;;;;
"No doubt Smith, the Oxford University Australian, who won five caps for the Wallabies, will *feel* a bit closer to home facing the All Blacks twice in the next 11 days.,NEWS,['enjoy' 'seem'],""Paraphrase the highlighted word: No doubt Smith, the Oxford University Australian, who won five caps"",look,be,""Paraphrase the highlighted word: No doubt Smith, the Oxford University Australian who won five"",be,get";;;;
"No doubt Smith, the Oxford University Australian, who won five caps for the Wallabies, will feel a bit *closer* to home facing the All Blacks twice in the next 11 days.,NEWS,['nearer' 'near'],""<extra_id_0> : Paraphrase the highlighted word: No doubt Smith, the Oxford University Australian, who won"",closer,closer,""Paraphrase the highlighted word: No doubt Smith, the Oxford University Australian who won five"",in,close";;;;
Equally intriguing will be the line-out performance of the young London Irish *lock*, Neil Francis, who has been left out of the current Ireland squad.,NEWS,['player'],Paraphrase the highlighted word: Equally intriguing will be the line-out performance of the young,scout,lock,Paraphrase the highlighted word: Equally intriguing will be the line-out performance of,out,thug;;;;
Equally intriguing will be the line-out performance of the young London Irish lock, Neil Francis, who has been left out of the current Ireland *squad*.,NEWS,['team' 'TEAM' 'group'],Paraphrase the highlighted word: Equally intriguing will be the line-out performance of the young,squat,squat,Paraphrase the highlighted word: Equally intriguing will be the line-out performance of,too,the;;;;
Leinster will be *led* by their third captain in as many matches, the centre Paul Clinch.,NEWS,['captained' 'guided' 'spearheaded'],Paraphrase the highlighted word: Leinster will be *led* by their third captain in,coached,coached,Paraphrase the highlighted word: Leinster will be led by their third captain in,boss,bossed;;;;
"Before Raymont works towards ‘ways of *showing* respect, understanding and affection to members of the opposite sex’, she should realise that the opposite sex's obsession with ‘members’ is a problem of enormous gravity.,NEWS,['displaying' 'demonstrating' 'exhibiting'],""<extra_id_0> : <extra_id_1> : Before Raymont works towards ‘ways of *showing* respect, understanding"",expressing,expressing,""Paraphrase the highlighted word: Before Raymont works towards `` ways of showing respect,"",way,the";;;;
"Before Raymont works towards ‘ways of showing respect, understanding and affection to members of the opposite sex’, she should realise that the opposite sex's obsession with ‘*members*’ is a problem of enormous gravity.,NEWS,['people' 'associates' 'representatives' 'organs' 'women'],""<extra_id_0> : <extra_id_1> : Before Raymont works towards ‘ways of showing respect, understanding and affection to"",members,members,""Paraphrase the highlighted word: Before Raymont works towards `` ways of showing respect,"",things,people";;;;
"Before Raymont works towards ‘ways of showing respect, understanding and affection to members of the opposite sex’, she should realise that the opposite sex's obsession with ‘members’ is a problem of enormous *gravity*.,NEWS,['importance' 'significance' 'concern' 'weight'],""<extra_id_0> : <extra_id_1> : Before Raymont works towards ‘ways of showing respect, understanding and affection to"",naiveness,naiveness,""Paraphrase the highlighted word: Before Raymont works towards ``ways of showing respect,"",way,adventures";;;;
"In an ideal world, there would be no need for either, but for now I would rather see the frustration expressed in these *light-hearted* >terms than in the sort of man-hating bitterness that has given feminism such a bad name.,NEWS,['jovial' 'gleeful' 'nonchalant' 'relaxed'],""Paraphrase the highlighted word: In an ideal world, there would be no need for either,"",suffocating,suffocating,""Paraphrase the highlighted word: In an ideal world, there would be no need for"",satisfied,hilarated";;;;
What kind of hypocrisy allows you to (presumably) condemn a similarly degrading portrayal of women, whilst *making* your page a forum for this cartoon?,NEWS,['shaping' 'creating'],Paraphrase the highlighted word: What kind of hypocrisy allows you to (presumably),putting,putting,Paraphrase the highlighted word: What kind of hypocrisy allows you to (presumably),likely,likely;;;;
"OLDHAM Athletic, who had never beaten a First Division side since they dropped into the Second Division in 1923, made up for 66 years of not altogether patient waiting with a *pulsating* victory over the League champions Arsenal at Boundary Park last night.,NEWS,['trembling' 'vibrating' 'dynamic'],""<extra_id_0> the highlighted word: OLDHAM Athletic, who had never beaten a First Division"",dazzling,66-year,""Paraphrase the highlighted word: OLDHAM Athletic, who had never beaten a First"",nearly,staying";;;;
"Despite many and varied *flurries* of activity in the first 40 minutes, Arsenal seemed reasonably secure if not inspired.,NEWS,['bursts' 'attempts' 'streams'],Paraphrase the highlighted word: Malgré many and varied *flurries* of activity in,periods,periods,""Paraphrase the highlighted word: Despite many and varied activity in the first 40 minutes,"",flawless,rabbits";;;;
"They held their line and competed hard in midfield, *damping* down Oldham's initial verve and preparing themselves for more of the same in the second half.,NEWS,['shutting' 'trampling' 'pushing' 'holding' 'wearing'],""Paraphrase the highlighted word: Oldham held their line and competed hard in midfield,"",beating,beating,""Paraphrase the highlighted word: They held their line and competed hard in the midfield,"",putting,putting";;;;
"Oldham *took* up the attack again and Barlow, who had a fine match at left-back, totally containing Rocastle, floated in a deep cross beyond Winterburn.,NEWS,['amped' 'charged' 'picked' 'brought'],Paraphrase the highlighted word: Oldham *took* up the attack again and Barlow,rounded,rounded,""Paraphrase the highlighted word: Oldham took the attack again and Barlow, who"",started,got";;;;
"Oldham took up the attack again and Barlow, who had a *fine* match at left-back, totally containing Rocastle, floated in a deep cross beyond Winterburn.,NEWS,['good' 'equal'],""Paraphrase the highlighted word: Oldham took up the attack again and Barlow, who had"",good,good,""Paraphrase the highlighted word: Oldham took up the attack again and Barlow,"",perfect,good";;;;
